Parameters:TParameters:TimeZone=America/New_York;LoyaltyRate=0.5;TransactionUploadRate=1.0,,,,,,,,,,,,,,,
Email,Email,Email,First Name,Last Name,City,State,Zip,Country,Phone Number,Phone Number,Phone Number,Conversion Name,Conversion Time,Conversion Value,Conversion Currency
zhvor@gmail.com,,,gflts,uwzyn,lima,,,PE,+51749875199,,,SSD_test1,08/14/2012 17:01:54,2803,USD
kaicy@gmail.com,,,lhupz,nsndy,lima,,,PE,+51793924116,,,SSD_test1,08/14/2012 17:01:54,3591,USD
puboy@gmail.com,,,uhtah,pqmyt,lima,,,PE,+51117515791,,,SSD_test1,08/14/2012 17:01:54,1460,USD
zjklp@gmail.com,,,ynakq,bxlif,lima,,,PE,+51858881627,,,SSD_test1,08/14/2012 17:01:54,5000,USD
dcrxb@gmail.com,,,ddscf,igwfv,lima,,,PE,+51157257947,,,SSD_test1,08/14/2012 17:01:54,2962,USD
ricgl@gmail.com,,,zdaow,tcexr,lima,,,PE,+51826516671,,,SSD_test1,08/14/2012 17:01:54,4501,USD
glhal@gmail.com,,,mghym,gexil,lima,,,PE,+51358484662,,,SSD_test1,08/14/2012 17:01:54,4275,USD
zpyer@gmail.com,,,yplrz,elhdt,lima,,,PE,+51218996754,,,SSD_test1,08/14/2012 17:01:54,4713,USD
jjatg@gmail.com,,,dchvl,kcusv,lima,,,PE,+51134217763,,,SSD_test1,08/14/2012 17:01:54,2315,USD
znrop@gmail.com,,,hwqcm,qicci,lima,,,PE,+51822412595,,,SSD_test1,08/14/2012 17:01:54,1818,USD
uajat@gmail.com,,,ovepw,epzru,lima,,,PE,+51568821248,,,SSD_test1,08/14/2012 17:01:54,2001,USD
hpkjc@gmail.com,,,bjhdv,ecmxv,lima,,,PE,+51185112767,,,SSD_test1,08/14/2012 17:01:54,905,USD
wkgpg@gmail.com,,,uqcuh,djsgw,lima,,,PE,+51462599195,,,SSD_test1,08/14/2012 17:01:54,670,USD
ebljk@gmail.com,,,xsuja,kpixx,lima,,,PE,+51784919687,,,SSD_test1,08/14/2012 17:01:54,4501,USD
xkgfm@gmail.com,,,pzbaz,brvwm,lima,,,PE,+51269241578,,,SSD_test1,08/14/2012 17:01:54,3281,USD
qombq@gmail.com,,,vutdy,eephd,lima,,,PE,+51966123348,,,SSD_test1,08/14/2012 17:01:54,3603,USD
mquns@gmail.com,,,iapma,fzpsk,lima,,,PE,+51712613594,,,SSD_test1,08/14/2012 17:01:54,3705,USD
zmsni@gmail.com,,,rtkuo,udbkk,arequipa,,,PE,+51489466538,,,SSD_test1,08/14/2012 17:01:54,39,USD
eezjx@gmail.com,,,thqly,duijl,cuzco,,,PE,+51223746887,,,SSD_test1,08/14/2012 17:01:54,312,USD
oyfns@gmail.com,,,frtoi,oxqvw,piura,,,PE,+51651393884,,,SSD_test1,08/14/2012 17:01:54,1401,USD
kpseq@gmail.com,,,fqqbk,uqqus,lima,,,PE,+51812471435,,,SSD_test1,08/14/2012 17:01:54,3826,USD
mswgr@gmail.com,,,tovgl,duqmo,lima,,,PE,+51288484943,,,SSD_test1,08/14/2012 17:01:54,63,USD
hjqrj@gmail.com,,,dwvii,lhqqc,lima,,,PE,+51174488141,,,SSD_test1,08/14/2012 17:01:54,1926,USD
amlch@gmail.com,,,slklp,twfxe,lima,,,PE,+51487945317,,,SSD_test1,08/14/2012 17:01:54,4189,USD
dwmzm@gmail.com,,,bamjw,gtpzu,lima,,,PE,+51681277311,,,SSD_test1,08/14/2012 17:01:54,785,USD
abjmt@gmail.com,,,ryvan,xfhhr,lima,,,PE,+51731556599,,,SSD_test1,08/14/2012 17:01:54,4978,USD
vmmpq@gmail.com,,,shgoa,ouvlf,lima,,,PE,+51932611276,,,SSD_test1,08/14/2012 17:01:54,3706,USD
ebdyu@gmail.com,,,vtedn,dwgqi,lima,,,PE,+51485519219,,,SSD_test1,08/14/2012 17:01:54,418,USD
xoief@gmail.com,,,xebnu,fqhhz,lima,,,PE,+51745899381,,,SSD_test1,08/14/2012 17:01:54,1336,USD
vwhvu@gmail.com,,,potjl,lvrns,lima,,,PE,+51348277172,,,SSD_test1,08/14/2012 17:01:54,4204,USD
acohp@gmail.com,,,yngpw,zsbtl,lima,,,PE,+51815956429,,,SSD_test1,08/14/2012 17:01:54,1884,USD
qbycb@gmail.com,,,skzdm,hncyx,lima,,,PE,+51969374114,,,SSD_test1,08/14/2012 17:01:54,377,USD
qezps@gmail.com,,,zcymx,vzhlb,lima,,,PE,+51441534723,,,SSD_test1,08/14/2012 17:01:54,959,USD
xusuh@gmail.com,,,iuppe,gvvmk,lima,,,PE,+51644437639,,,SSD_test1,08/14/2012 17:01:54,1262,USD
fapsq@gmail.com,,,ublii,skwkr,lima,,,PE,+51663546959,,,SSD_test1,08/14/2012 17:01:54,4720,USD
cvoed@gmail.com,,,cvplf,vfccu,lima,,,PE,+51782935474,,,SSD_test1,08/14/2012 17:01:54,962,USD
djjfm@gmail.com,,,rutxe,laimo,lima,,,PE,+51465895985,,,SSD_test1,08/14/2012 17:01:54,2020,USD
xvsmg@gmail.com,,,lcdey,gmkki,lima,,,PE,+51892556513,,,SSD_test1,08/14/2012 17:01:54,4512,USD
gcdzb@gmail.com,,,yhcia,lccye,lima,,,PE,+51196354753,,,SSD_test1,08/14/2012 17:01:54,2098,USD
hzuqh@gmail.com,,,riupc,crqsv,lima,,,PE,+51231832472,,,SSD_test1,08/14/2012 17:01:54,2798,USD
cgpep@gmail.com,,,gszfi,cljez,lima,,,PE,+51762587117,,,SSD_test1,08/14/2012 17:01:54,1801,USD
kvqdv@gmail.com,,,rxjgm,zvzti,lima,,,PE,+51334517238,,,SSD_test1,08/14/2012 17:01:54,4823,USD
lzlwj@gmail.com,,,aomue,gdapf,arequipa,,,PE,+51797644487,,,SSD_test1,08/14/2012 17:01:54,1327,USD
dafsf@gmail.com,,,ntoda,bbubp,cuzco,,,PE,+51672159918,,,SSD_test1,08/14/2012 17:01:54,2390,USD
ipayz@gmail.com,,,sfyzb,obeub,piura,,,PE,+51444241175,,,SSD_test1,08/14/2012 17:01:54,471,USD
lfskb@gmail.com,,,bbuvi,popgu,lima,,,PE,+51456496165,,,SSD_test1,08/14/2012 17:01:54,838,USD
qomqz@gmail.com,,,csila,sxtup,lima,,,PE,+51245247341,,,SSD_test1,08/14/2012 17:01:54,4540,USD
fkcyk@gmail.com,,,akhza,bmitz,lima,,,PE,+51871172517,,,SSD_test1,08/14/2012 17:01:54,178,USD
brede@gmail.com,,,evykx,qurgt,lima,,,PE,+51725943758,,,SSD_test1,08/14/2012 17:01:54,3467,USD
uufwr@gmail.com,,,ciqus,mfrdg,lima,,,PE,+51512172141,,,SSD_test1,08/14/2012 17:01:54,775,USD
orswx@gmail.com,,,gqjox,nlbpa,lima,,,PE,+51386765938,,,SSD_test1,08/14/2012 17:01:54,583,USD
ovdmp@gmail.com,,,xhexw,fichf,lima,,,PE,+51572832245,,,SSD_test1,08/14/2012 17:01:54,4985,USD
amopi@gmail.com,,,oheau,isogn,lima,,,PE,+51534653152,,,SSD_test1,08/14/2012 17:01:54,4693,USD
nielm@gmail.com,,,lcwun,bsbqv,lima,,,PE,+51888223582,,,SSD_test1,08/14/2012 17:01:54,1917,USD
nlbdp@gmail.com,,,muvys,npqys,lima,,,PE,+51186935388,,,SSD_test1,08/14/2012 17:01:54,2025,USD
psfec@gmail.com,,,sdahy,fvccl,lima,,,PE,+51151511478,,,SSD_test1,08/14/2012 17:01:54,1375,USD
kzijv@gmail.com,,,vsdui,rovmj,lima,,,PE,+51513885487,,,SSD_test1,08/14/2012 17:01:54,1648,USD
fyrno@gmail.com,,,vsjyo,iafqc,lima,,,PE,+51933927547,,,SSD_test1,08/14/2012 17:01:54,6,USD
qrdlp@gmail.com,,,mybst,fiopl,lima,,,PE,+51557549581,,,SSD_test1,08/14/2012 17:01:54,768,USD
hupfq@gmail.com,,,jhttv,uiwao,lima,,,PE,+51395458375,,,SSD_test1,08/14/2012 17:01:54,3867,USD
amfgi@gmail.com,,,refdk,lvuoa,lima,,,PE,+51596944615,,,SSD_test1,08/14/2012 17:01:54,860,USD
ljnaa@gmail.com,,,sbmmh,cjsir,lima,,,PE,+51512354543,,,SSD_test1,08/14/2012 17:01:54,806,USD
kgzvb@gmail.com,,,wyagv,yneup,lima,,,PE,+51492826198,,,SSD_test1,08/14/2012 17:01:54,3729,USD
gsjyj@gmail.com,,,ihqwh,wbljc,lima,,,PE,+51898677928,,,SSD_test1,08/14/2012 17:01:54,752,USD
tczdc@gmail.com,,,glqqb,frrqx,lima,,,PE,+51561465256,,,SSD_test1,08/14/2012 17:01:54,2018,USD
ffjau@gmail.com,,,qzkfp,gjbif,lima,,,PE,+51644342934,,,SSD_test1,08/14/2012 17:01:54,4977,USD
vkqoe@gmail.com,,,jqyze,ehhdn,lima,,,PE,+51727624285,,,SSD_test1,08/14/2012 17:01:54,3263,USD
prabi@gmail.com,,,rvcja,fisdb,arequipa,,,PE,+51296756394,,,SSD_test1,08/14/2012 17:01:54,563,USD
fcaop@gmail.com,,,vrtgg,wmshc,cuzco,,,PE,+51919758522,,,SSD_test1,08/14/2012 17:01:54,1757,USD
mgkbd@gmail.com,,,tripa,tyllj,piura,,,PE,+51997379447,,,SSD_test1,08/14/2012 17:01:54,230,USD
pwgdw@gmail.com,,,iwbif,pqwjd,lima,,,PE,+51962962474,,,SSD_test1,08/14/2012 17:01:54,303,USD
umagr@gmail.com,,,udguo,sqfuk,lima,,,PE,+51488882557,,,SSD_test1,08/14/2012 17:01:54,817,USD
sivsl@gmail.com,,,mklqc,txdal,lima,,,PE,+51524615239,,,SSD_test1,08/14/2012 17:01:54,3387,USD
omeul@gmail.com,,,dfpdd,pwbiu,lima,,,PE,+51491398869,,,SSD_test1,08/14/2012 17:01:54,1464,USD
migos@gmail.com,,,fnigj,lmsdr,lima,,,PE,+51367249165,,,SSD_test1,08/14/2012 17:01:54,1682,USD
dykbp@gmail.com,,,zjbzd,jppgo,lima,,,PE,+51512382797,,,SSD_test1,08/14/2012 17:01:54,1766,USD
ptmim@gmail.com,,,jcwyb,svllq,lima,,,PE,+51683136397,,,SSD_test1,08/14/2012 17:01:54,1752,USD
vmdgx@gmail.com,,,nqvcj,mjkpk,lima,,,PE,+51482669276,,,SSD_test1,08/14/2012 17:01:54,209,USD
uxjko@gmail.com,,,ivzjo,obxhv,lima,,,PE,+51244219137,,,SSD_test1,08/14/2012 17:01:54,1732,USD
mhrpz@gmail.com,,,vdcyr,ohgtr,lima,,,PE,+51846777248,,,SSD_test1,08/14/2012 17:01:54,2307,USD
ysmaa@gmail.com,,,gatei,vsmvw,lima,,,PE,+51829311594,,,SSD_test1,08/14/2012 17:01:54,3013,USD
pqacu@gmail.com,,,uqtqb,ngxop,lima,,,PE,+51843653865,,,SSD_test1,08/14/2012 17:01:54,4228,USD
wutth@gmail.com,,,wloiy,pajdu,lima,,,PE,+51141615945,,,SSD_test1,08/14/2012 17:01:54,2057,USD
tvxap@gmail.com,,,mrckt,hjuls,lima,,,PE,+51725891418,,,SSD_test1,08/14/2012 17:01:54,1095,USD
kenne@gmail.com,,,vdlum,vyxgz,lima,,,PE,+51698281578,,,SSD_test1,08/14/2012 17:01:54,2385,USD
ltfol@gmail.com,,,mpibo,owqtq,lima,,,PE,+51789841371,,,SSD_test1,08/14/2012 17:01:54,1589,USD
jnoxe@gmail.com,,,tdnsg,cjwiz,lima,,,PE,+51186631293,,,SSD_test1,08/14/2012 17:01:54,2329,USD
zfkox@gmail.com,,,hpdaq,tgpdn,lima,,,PE,+51447152481,,,SSD_test1,08/14/2012 17:01:54,3142,USD
caxwm@gmail.com,,,sxtmz,gjnif,lima,,,PE,+51938867146,,,SSD_test1,08/14/2012 17:01:54,3787,USD
vdqxq@gmail.com,,,qceue,lcqdc,lima,,,PE,+51768653718,,,SSD_test1,08/14/2012 17:01:54,858,USD
gonlf@gmail.com,,,cxdrd,nqdrm,lima,,,PE,+51545567657,,,SSD_test1,08/14/2012 17:01:54,4052,USD
ldiwj@gmail.com,,,tphcg,umfsn,lima,,,PE,+51514848178,,,SSD_test1,08/14/2012 17:01:54,906,USD
cwxtz@gmail.com,,,xxuak,ebajh,arequipa,,,PE,+51838298475,,,SSD_test1,08/14/2012 17:01:54,3880,USD
matsh@gmail.com,,,gyqhq,iuttj,cuzco,,,PE,+51649919874,,,SSD_test1,08/14/2012 17:01:54,315,USD
zjkis@gmail.com,,,kxkso,hmwue,piura,,,PE,+51577697138,,,SSD_test1,08/14/2012 17:01:54,3509,USD
ucxjs@gmail.com,,,ztizm,mvwqo,lima,,,PE,+51918774578,,,SSD_test1,08/14/2012 17:01:54,3909,USD
legnb@gmail.com,,,kehoe,dekax,lima,,,PE,+51122943854,,,SSD_test1,08/14/2012 17:01:54,4234,USD
cxqcc@gmail.com,,,codsp,jeqlm,lima,,,PE,+51243336798,,,SSD_test1,08/14/2012 17:01:54,4266,USD
lnkix@gmail.com,,,gxzaw,yrger,lima,,,PE,+51916315481,,,SSD_test1,08/14/2012 17:01:54,4521,USD
ducqv@gmail.com,,,xioxy,wxujd,lima,,,PE,+51986737755,,,SSD_test1,08/14/2012 17:01:54,2448,USD
nqyvj@gmail.com,,,opvcy,davwy,lima,,,PE,+51576165547,,,SSD_test1,08/14/2012 17:01:54,4193,USD
gexan@gmail.com,,,levnz,wzzqr,lima,,,PE,+51862638235,,,SSD_test1,08/14/2012 17:01:54,3584,USD
mzlgi@gmail.com,,,udbiy,yqvqw,lima,,,PE,+51916137369,,,SSD_test1,08/14/2012 17:01:54,1240,USD
oxifj@gmail.com,,,myxrm,vesme,lima,,,PE,+51834732856,,,SSD_test1,08/14/2012 17:01:54,3835,USD
lammi@gmail.com,,,nyayy,vfjxx,lima,,,PE,+51112576411,,,SSD_test1,08/14/2012 17:01:54,3559,USD
qetcb@gmail.com,,,wyxtq,tmull,lima,,,PE,+51547977231,,,SSD_test1,08/14/2012 17:01:54,585,USD
rxkqn@gmail.com,,,xcjkh,uctvi,lima,,,PE,+51253686889,,,SSD_test1,08/14/2012 17:01:54,892,USD
mwpdo@gmail.com,,,ipbpc,wseyv,lima,,,PE,+51858394953,,,SSD_test1,08/14/2012 17:01:54,3926,USD
gwvnv@gmail.com,,,jacvm,ezbcv,lima,,,PE,+51468849165,,,SSD_test1,08/14/2012 17:01:54,3410,USD
umkgx@gmail.com,,,yccnk,deluf,lima,,,PE,+51862334332,,,SSD_test1,08/14/2012 17:01:54,233,USD
vrpyu@gmail.com,,,ztfpu,wqcig,lima,,,PE,+51826191256,,,SSD_test1,08/14/2012 17:01:54,1316,USD
pmmks@gmail.com,,,rhxol,iiudy,lima,,,PE,+51919671894,,,SSD_test1,08/14/2012 17:01:54,2386,USD
xzpwl@gmail.com,,,mfuvp,fxweb,lima,,,PE,+51968522394,,,SSD_test1,08/14/2012 17:01:54,168,USD
cniyf@gmail.com,,,hfuwn,sfyxr,lima,,,PE,+51742592614,,,SSD_test1,08/14/2012 17:01:54,446,USD
dzbnj@gmail.com,,,fgogr,kzdul,lima,,,PE,+51536792182,,,SSD_test1,08/14/2012 17:01:54,3166,USD
woavq@gmail.com,,,moyyu,ggtzn,lima,,,PE,+51914394182,,,SSD_test1,08/14/2012 17:01:54,2261,USD
pldyh@gmail.com,,,fnlsz,vitfv,lima,,,PE,+51946793322,,,SSD_test1,08/14/2012 17:01:54,2581,USD
dsywt@gmail.com,,,hbgyb,yvsqu,arequipa,,,PE,+51191279387,,,SSD_test1,08/14/2012 17:01:54,3968,USD
frann@gmail.com,,,wkbjf,ikejm,cuzco,,,PE,+51644577118,,,SSD_test1,08/14/2012 17:01:54,1838,USD
zxyfh@gmail.com,,,wkaao,tnvqx,piura,,,PE,+51789183137,,,SSD_test1,08/14/2012 17:01:54,2952,USD
eqpba@gmail.com,,,ovjox,cjzha,lima,,,PE,+51193374343,,,SSD_test1,08/14/2012 17:01:54,3395,USD
nqcyu@gmail.com,,,awpnx,diiha,lima,,,PE,+51232729912,,,SSD_test1,08/14/2012 17:01:54,2879,USD
nmsbv@gmail.com,,,yrgai,ezlsj,lima,,,PE,+51486194125,,,SSD_test1,08/14/2012 17:01:54,4556,USD
dodst@gmail.com,,,zngal,hownc,lima,,,PE,+51224942288,,,SSD_test1,08/14/2012 17:01:54,603,USD
bkfwt@gmail.com,,,eiqkn,rxnkt,lima,,,PE,+51478336198,,,SSD_test1,08/14/2012 17:01:54,2322,USD
emqcw@gmail.com,,,hgzxv,lypkt,lima,,,PE,+51674465414,,,SSD_test1,08/14/2012 17:01:54,4305,USD
lmszx@gmail.com,,,pworf,uruva,lima,,,PE,+51726245267,,,SSD_test1,08/14/2012 17:01:54,3562,USD
qalto@gmail.com,,,wksrc,aswwi,lima,,,PE,+51759261666,,,SSD_test1,08/14/2012 17:01:54,1263,USD
zkzlh@gmail.com,,,cwzgy,jqdaa,lima,,,PE,+51314157984,,,SSD_test1,08/14/2012 17:01:54,4379,USD
vrbls@gmail.com,,,phghd,ksurr,lima,,,PE,+51927734247,,,SSD_test1,08/14/2012 17:01:54,2322,USD
mqptv@gmail.com,,,eftrv,hlgoj,lima,,,PE,+51128748286,,,SSD_test1,08/14/2012 17:01:54,2010,USD
ijzgj@gmail.com,,,zfdpc,jzfnk,lima,,,PE,+51729781823,,,SSD_test1,08/14/2012 17:01:54,4898,USD
qkgjg@gmail.com,,,pvgjd,znjci,lima,,,PE,+51977491956,,,SSD_test1,08/14/2012 17:01:54,2769,USD
dshsx@gmail.com,,,blwdb,wndfh,lima,,,PE,+51551159138,,,SSD_test1,08/14/2012 17:01:54,1338,USD
izibb@gmail.com,,,ehxtd,tdiej,lima,,,PE,+51626577924,,,SSD_test1,08/14/2012 17:01:54,4998,USD
onciu@gmail.com,,,pfnxu,omxgq,lima,,,PE,+51714785319,,,SSD_test1,08/14/2012 17:01:54,2496,USD
daibi@gmail.com,,,qftrc,kdsvf,lima,,,PE,+51592217911,,,SSD_test1,08/14/2012 17:01:54,3299,USD
mvxjs@gmail.com,,,psphd,crqvq,lima,,,PE,+51527986256,,,SSD_test1,08/14/2012 17:01:54,488,USD
fspmk@gmail.com,,,fjvbq,akgkj,lima,,,PE,+51492611458,,,SSD_test1,08/14/2012 17:01:54,4166,USD
saoio@gmail.com,,,wcixn,hfqne,lima,,,PE,+51586111352,,,SSD_test1,08/14/2012 17:01:54,4059,USD
gvseb@gmail.com,,,ohfga,bmsot,lima,,,PE,+51451696982,,,SSD_test1,08/14/2012 17:01:54,2710,USD
lvaie@gmail.com,,,aeeff,ltvky,lima,,,PE,+51946159999,,,SSD_test1,08/14/2012 17:01:54,1690,USD
nnusb@gmail.com,,,pkixf,fndmv,arequipa,,,PE,+51386662272,,,SSD_test1,08/14/2012 17:01:54,401,USD
pphvc@gmail.com,,,uanwe,ruxon,cuzco,,,PE,+51238655197,,,SSD_test1,08/14/2012 17:01:54,2209,USD
xhuch@gmail.com,,,jgwkc,dqlsc,piura,,,PE,+51437639213,,,SSD_test1,08/14/2012 17:01:54,1432,USD
ychto@gmail.com,,,aisog,dlftn,lima,,,PE,+51278469169,,,SSD_test1,08/14/2012 17:01:54,1053,USD
ljzxp@gmail.com,,,nqnps,uzvvy,lima,,,PE,+51411364948,,,SSD_test1,08/14/2012 17:01:54,496,USD
hrakp@gmail.com,,,zdvuu,xhbwl,lima,,,PE,+51477735467,,,SSD_test1,08/14/2012 17:01:54,4539,USD
dthnl@gmail.com,,,kuysr,nurqz,lima,,,PE,+51689729974,,,SSD_test1,08/14/2012 17:01:54,1991,USD
rsnmx@gmail.com,,,nrghc,oaidp,lima,,,PE,+51336977327,,,SSD_test1,08/14/2012 17:01:54,4265,USD
gnmhs@gmail.com,,,xwecm,xgqrw,lima,,,PE,+51237794839,,,SSD_test1,08/14/2012 17:01:54,70,USD
hrywj@gmail.com,,,yfind,kroek,lima,,,PE,+51165867622,,,SSD_test1,08/14/2012 17:01:54,2566,USD
oohfo@gmail.com,,,ddghp,thqve,lima,,,PE,+51379228174,,,SSD_test1,08/14/2012 17:01:54,2728,USD
avnhm@gmail.com,,,srctr,yzqln,lima,,,PE,+51198396881,,,SSD_test1,08/14/2012 17:01:54,1439,USD
aiukb@gmail.com,,,ceids,cbcis,lima,,,PE,+51965692574,,,SSD_test1,08/14/2012 17:01:54,1647,USD
uvdkc@gmail.com,,,sowsf,xdrua,lima,,,PE,+51257361553,,,SSD_test1,08/14/2012 17:01:54,1365,USD
jpxyf@gmail.com,,,umhip,dbkuw,lima,,,PE,+51127656234,,,SSD_test1,08/14/2012 17:01:54,2508,USD
siknl@gmail.com,,,jnarh,eubdq,lima,,,PE,+51787559123,,,SSD_test1,08/14/2012 17:01:54,664,USD
lmwsk@gmail.com,,,tghjy,adegh,lima,,,PE,+51341387285,,,SSD_test1,08/14/2012 17:01:54,3563,USD
uaquk@gmail.com,,,ofcba,mmxjg,lima,,,PE,+51416586831,,,SSD_test1,08/14/2012 17:01:54,1504,USD
cjgoe@gmail.com,,,dwkaw,exubc,lima,,,PE,+51559671163,,,SSD_test1,08/14/2012 17:01:54,870,USD
xnrqp@gmail.com,,,cbmyr,egkss,lima,,,PE,+51365746456,,,SSD_test1,08/14/2012 17:01:54,2143,USD
wbdmo@gmail.com,,,cpqnd,zeyzq,lima,,,PE,+51832399258,,,SSD_test1,08/14/2012 17:01:54,2278,USD
iggbg@gmail.com,,,becle,ahmak,lima,,,PE,+51623583268,,,SSD_test1,08/14/2012 17:01:54,3922,USD
mkugd@gmail.com,,,szlfy,ifymb,lima,,,PE,+51855516668,,,SSD_test1,08/14/2012 17:01:54,4380,USD
pnquk@gmail.com,,,shrdp,ouhxc,lima,,,PE,+51193971429,,,SSD_test1,08/14/2012 17:01:54,1381,USD
tirwv@gmail.com,,,zwjty,klkyb,lima,,,PE,+51157825917,,,SSD_test1,08/14/2012 17:01:54,2767,USD
jdder@gmail.com,,,pzulr,ntuyg,arequipa,,,PE,+51923279531,,,SSD_test1,08/14/2012 17:01:54,3772,USD
oydcd@gmail.com,,,lymbq,pqncp,cuzco,,,PE,+51146799323,,,SSD_test1,08/14/2012 17:01:54,4026,USD
hppwo@gmail.com,,,lmpan,miwmk,piura,,,PE,+51927889825,,,SSD_test1,08/14/2012 17:01:54,380,USD
hqfvw@gmail.com,,,oemqu,lpsqc,lima,,,PE,+51436341385,,,SSD_test1,08/14/2012 17:01:54,3878,USD
fkjzk@gmail.com,,,zpzsp,mqxls,lima,,,PE,+51599893715,,,SSD_test1,08/14/2012 17:01:54,1045,USD
yaklh@gmail.com,,,vxcay,xaioj,lima,,,PE,+51549169793,,,SSD_test1,08/14/2012 17:01:54,143,USD
egwyr@gmail.com,,,knuzz,elkwq,lima,,,PE,+51432296656,,,SSD_test1,08/14/2012 17:01:54,129,USD
dcqmt@gmail.com,,,pzugu,mbvcd,lima,,,PE,+51117284577,,,SSD_test1,08/14/2012 17:01:54,2925,USD
ylsrl@gmail.com,,,ihwlz,phugi,lima,,,PE,+51838416823,,,SSD_test1,08/14/2012 17:01:54,4029,USD
htqhy@gmail.com,,,jgsvl,dqtff,lima,,,PE,+51862968918,,,SSD_test1,08/14/2012 17:01:54,736,USD
dfing@gmail.com,,,yvial,nikec,lima,,,PE,+51654588587,,,SSD_test1,08/14/2012 17:01:54,1014,USD
spekm@gmail.com,,,ofijr,ptnws,lima,,,PE,+51971336948,,,SSD_test1,08/14/2012 17:01:54,1363,USD
rvcaq@gmail.com,,,lzofl,kswib,lima,,,PE,+51465167497,,,SSD_test1,08/14/2012 17:01:54,1225,USD
xzczu@gmail.com,,,icefu,wfqhl,lima,,,PE,+51886463563,,,SSD_test1,08/14/2012 17:01:54,1017,USD
dsulf@gmail.com,,,eymup,zunda,lima,,,PE,+51447756444,,,SSD_test1,08/14/2012 17:01:54,4932,USD
jwwyl@gmail.com,,,dmxmr,yequq,lima,,,PE,+51923629285,,,SSD_test1,08/14/2012 17:01:54,1045,USD
snzym@gmail.com,,,erznj,zmddg,lima,,,PE,+51728715396,,,SSD_test1,08/14/2012 17:01:54,3416,USD
udlzw@gmail.com,,,hbzca,yjwgx,lima,,,PE,+51866524589,,,SSD_test1,08/14/2012 17:01:54,1666,USD
pdvyp@gmail.com,,,jcfrs,fyeli,lima,,,PE,+51323134244,,,SSD_test1,08/14/2012 17:01:54,4010,USD
zbrsc@gmail.com,,,oofqz,iyprs,lima,,,PE,+51492435772,,,SSD_test1,08/14/2012 17:01:54,3456,USD
pyfie@gmail.com,,,kbmwl,wbwhd,lima,,,PE,+51525494134,,,SSD_test1,08/14/2012 17:01:54,4964,USD
wcwcy@gmail.com,,,pnhuo,pkncm,lima,,,PE,+51339175222,,,SSD_test1,08/14/2012 17:01:54,618,USD
tlkls@gmail.com,,,nxadi,pjcen,lima,,,PE,+51825238655,,,SSD_test1,08/14/2012 17:01:54,821,USD
qkupj@gmail.com,,,umast,ivrpf,lima,,,PE,+51798682653,,,SSD_test1,08/14/2012 17:01:54,2319,USD
mlihi@gmail.com,,,zlfkw,btimo,lima,,,PE,+51111645955,,,SSD_test1,08/14/2012 17:01:54,2275,USD
trvbs@gmail.com,,,qfqqx,nsosa,arequipa,,,PE,+51479772226,,,SSD_test1,08/14/2012 17:01:54,3153,USD
osuip@gmail.com,,,wyyqj,mscex,cuzco,,,PE,+51788735359,,,SSD_test1,08/14/2012 17:01:54,3913,USD
xwntm@gmail.com,,,woihf,bbdci,piura,,,PE,+51743361422,,,SSD_test1,08/14/2012 17:01:54,3121,USD
esizz@gmail.com,,,fzaid,zzpbz,lima,,,PE,+51424239783,,,SSD_test1,08/14/2012 17:01:54,2596,USD
lrhzo@gmail.com,,,jyttw,iwddo,lima,,,PE,+51571628119,,,SSD_test1,08/14/2012 17:01:54,2663,USD
jaljf@gmail.com,,,mfmrg,kjeag,lima,,,PE,+51547336269,,,SSD_test1,08/14/2012 17:01:54,272,USD
psgcp@gmail.com,,,mlamo,cbyhv,lima,,,PE,+51663646937,,,SSD_test1,08/14/2012 17:01:54,1459,USD
rbacw@gmail.com,,,oxeqf,slkuh,lima,,,PE,+51658194193,,,SSD_test1,08/14/2012 17:01:54,2956,USD
hvuwd@gmail.com,,,ezqao,eppfl,lima,,,PE,+51247374248,,,SSD_test1,08/14/2012 17:01:54,4787,USD
awwrg@gmail.com,,,xrikr,zlvom,lima,,,PE,+51714693757,,,SSD_test1,08/14/2012 17:01:54,3079,USD
lvtgk@gmail.com,,,pgqyx,bvxiw,lima,,,PE,+51271567632,,,SSD_test1,08/14/2012 17:01:54,576,USD
twhfx@gmail.com,,,icqth,gjqdc,lima,,,PE,+51449246141,,,SSD_test1,08/14/2012 17:01:54,2117,USD
etsnp@gmail.com,,,hlbia,qzysp,lima,,,PE,+51382742123,,,SSD_test1,08/14/2012 17:01:54,516,USD
dpofo@gmail.com,,,uwykk,aflkq,lima,,,PE,+51839357992,,,SSD_test1,08/14/2012 17:01:54,3729,USD
llwac@gmail.com,,,nfivu,sfzek,lima,,,PE,+51664564578,,,SSD_test1,08/14/2012 17:01:54,2078,USD
zcyvm@gmail.com,,,hxwlg,stczk,lima,,,PE,+51121534579,,,SSD_test1,08/14/2012 17:01:54,2868,USD
sjzsn@gmail.com,,,nnaam,txzdg,lima,,,PE,+51172187798,,,SSD_test1,08/14/2012 17:01:54,4448,USD
oawvt@gmail.com,,,rgjxj,zpgrj,lima,,,PE,+51442492357,,,SSD_test1,08/14/2012 17:01:54,1646,USD
zfuvy@gmail.com,,,qqrlf,lfytj,lima,,,PE,+51913896484,,,SSD_test1,08/14/2012 17:01:54,2654,USD
lupvx@gmail.com,,,xfrrj,cwftr,lima,,,PE,+51379818469,,,SSD_test1,08/14/2012 17:01:54,2824,USD
